   Elapsed time	    ECG	    EMG	oot GSR	and GSR	     HR	 marker	   RESP
         22.667	 -0.100	  0.207	  1.305	  4.510	 83.000	 11.230	 37.550
         22.733	  0.292	  0.331	  1.305	  4.509	 83.000	 11.590	 37.510
         22.800	 -0.083	  0.166	  1.305	  4.507	 83.000	 11.730	 37.500
         22.867	 -0.061	  0.166	  1.305	  4.507	 83.000	 11.870	 37.470
         22.933	  0.010	  0.207	  1.305	  4.505	 81.000	 11.930	 37.460
         23.000	  0.161	  0.166	  1.305	  4.505	 81.000	 11.540	 37.450
         23.067	  0.021	  0.228	  1.305	  4.503	 81.000	 11.390	 37.430
         23.133	 -0.075	  0.207	  1.305	  4.502	 81.000	 11.440	 37.410
         23.200	 -0.055	  0.207	  1.305	  4.501	 81.000	 11.730	 37.380
         23.267	 -0.056	  0.207	  1.305	  4.500	 81.000	 11.850	 37.280
         23.333	 -0.061	  0.186	  1.305	  4.497	 81.000	 11.680	 37.200
         23.400	 -0.034	  0.186	  1.305	  4.497	 81.000	 11.530	 37.140
         23.467	 -0.009	  0.249	  1.305	  4.496	 81.000	 11.550	 37.100
         23.533	 -0.074	  0.186	  1.305	  4.495	 81.000	 11.450	 37.080
         23.600	  0.366	  0.435	  1.305	  4.493	 81.000	 12.220	 37.050
         23.667	 -0.044	  0.166	  1.303	  4.492	 81.000	 11.560	 37.020
         23.733	 -0.004	  0.145	  1.303	  4.492	 81.000	 11.570	 36.990
         23.800	  0.095	  0.124	  1.303	  4.490	 81.000	 11.880	 36.970
         23.867	  0.187	  0.104	  1.303	  4.488	 81.000	 11.810	 36.960
         23.933	 -0.025	  0.166	  1.303	  4.487	 81.000	 12.270	 36.930
         24.000	 -0.047	  0.145	  1.303	  4.487	 74.000	 12.310	 36.920
         24.067	 -0.036	  0.166	  1.303	  4.485	 74.000	 13.280	 36.850
         24.133	 -0.047	  0.145	  1.303	  4.485	 74.000	 14.160	 36.730
         24.200	 -0.050	  0.166	  1.303	  4.482	 74.000	 15.360	 36.670
         24.267	 -0.048	  0.145	  1.303	  4.482	 74.000	 16.160	 36.620
         24.333	 -0.046	  0.186	  1.301	  4.480	 74.000	 15.260	 36.590
         24.400	  0.005	  0.124	  1.300	  4.480	 74.000	 14.980	 36.580
         24.467	 -0.039	  0.166	  1.300	  4.477	 74.000	 15.290	 36.560
         24.533	  0.267	  0.373	  1.300	  4.477	 74.000	 15.100	 36.540
         24.600	  0.059	  0.269	  1.300	  4.475	 74.000	 14.770	 36.540
         24.667	 -0.030	  0.166	  1.300	  4.475	 74.000	 14.520	 36.540
         24.733	  0.027	  0.166	  1.300	  4.472	 64.000	 14.140	 36.540
         24.800	  0.169	  0.166	  1.300	  4.472	 64.000	 13.660	 36.540
         24.867	  0.097	  0.166	  1.300	  4.470	 64.000	 12.940	 36.540
         24.933	 -0.060	  0.124	  1.300	  4.470	 64.000	 13.210	 36.540
         25.000	 -0.052	  0.145	  1.300	  4.467	 64.000	 13.210	 36.530
         25.067	 -0.060	  0.186	  1.300	  4.466	 64.000	 13.120	 36.480
         25.133	 -0.071	  0.207	  1.300	  4.465	 64.000	 13.190	 36.420
         25.200	 -0.074	  0.228	  1.300	  4.465	 64.000	 13.160	 36.410
         25.267	 -0.074	  0.166	  1.300	  4.462	 64.000	 13.560	 36.410
         25.333	 -0.074	  0.186	  1.300	  4.461	 64.000	 13.690	 36.430
         25.400	 -0.029	  0.145	  1.300	  4.460	 64.000	 13.580	 36.470
         25.467	 -0.083	  0.186	  1.300	  4.460	 64.000	 13.390	 36.510
         25.533	  0.325	  0.497	  1.298	  4.458	 64.000	 13.310	 36.580
         25.600	 -0.086	  0.186	  1.298	  4.456	 64.000	 13.280	 36.660
         25.667	 -0.056	  0.186	  1.298	  4.455	 64.000	 13.270	 36.780
         25.733	  0.017	  0.249	  1.298	  4.455	 63.000	 13.260	 36.910
         25.800	  0.164	  0.186	  1.298	  4.452	 63.000	 13.220	 37.040
         25.867	 -0.006	  0.207	  1.298	  4.451	 63.000	 13.230	 37.170
         25.933	 -0.104	  0.207	  1.298	  4.450	 63.000	 13.210	 37.300
         26.000	 -0.094	  0.207	  1.298	  4.448	 63.000	 13.220	 37.410
         26.067	 -0.104	  0.207	  1.296	  4.447	 63.000	 13.250	 37.460
         26.133	 -0.114	  0.228	  1.298	  4.447	 63.000	 13.270	 37.550
         26.200	 -0.073	  0.186	  1.295	  4.446	 63.000	 13.260	 37.670
         26.267	 -0.106	  0.166	  1.295	  4.445	 63.000	 13.170	 37.810
         26.333	  0.143	  0.331	  1.295	  4.443	 63.000	 13.060	 37.930
         26.400	 -0.012	  0.249	  1.295	  4.442	 63.000	 12.950	 38.030
         26.467	 -0.093	  0.166	  1.295	  4.441	 63.000	 13.050	 38.140
         26.533	 -0.036	  0.186	  1.295	  4.440	 75.000	 13.030	 38.230
         26.600	  0.114	  0.166	  1.295	  4.438	 75.000	 13.490	 38.300
         26.667	  0.038	  0.186	  1.295	  4.436	 75.000	 15.600	 38.350
         26.733	 -0.110	  0.166	  1.295	  4.435	 75.000	 26.830	 38.360
         26.800	 -0.099	  0.228	  1.295	  4.435	 75.000	 35.280	 38.370
         26.867	 -0.101	  0.228	  1.295	  4.432	 75.000	 30.130	 38.300
         26.933	 -0.099	  0.145	  1.295	  4.432	 75.000	 15.830	 38.210
         27.000	 -0.055	  0.166	  1.295	  4.431	 75.000	 12.170	 38.130
         27.067	 -0.114	  0.186	  1.295	  4.430	 75.000	 12.550	 38.080
         27.133	  0.292	  0.435	  1.295	  4.428	 75.000	 11.780	 38.030
         27.200	 -0.093	  0.311	  1.294	  4.427	 75.000	 11.100	 37.970
         27.267	 -0.053	  0.186	  1.294	  4.426	 75.000	 11.270	 37.910
         27.333	  0.043	  0.166	  1.293	  4.426	 80.000	 11.060	 37.830
         27.400	  0.166	  0.186	  1.293	  4.425	 80.000	 11.110	 37.790
         27.467	 -0.040	  0.186	  1.294	  4.422	 80.000	 11.060	 37.750
         27.533	 -0.083	  0.166	  1.293	  4.422	 80.000	 10.830	 37.700
         27.600	 -0.065	  0.290	  1.293	  4.421	 80.000	 10.910	 37.610
         27.667	 -0.070	  0.145	  1.293	  4.420	 80.000	 11.090	 37.470
         27.733	 -0.073	  0.166	  1.293	  4.420	 80.000	 10.950	 37.380
         27.800	 -0.038	  0.207	  1.293	  4.418	 80.000	 10.890	 37.300
         27.867	 -0.041	  0.186	  1.293	  4.416	 80.000	 10.900	 37.250
         27.933	 -0.050	  0.228	  1.293	  4.415	 80.000	 10.910	 37.200
         28.000	  0.320	  0.477	  1.291	  4.415	 80.000	 10.900	 37.140
         28.067	 -0.060	  0.186	  1.293	  4.413	 80.000	 10.900	 37.090
         28.133	 -0.012	  0.228	  1.293	  4.413	 80.000	 10.890	 37.050
         28.200	  0.113	  0.145	  1.291	  4.411	 73.000	 10.900	 37.010
         28.267	  0.128	  0.207	  1.290	  4.410	 73.000	 10.900	 36.960
         28.333	 -0.074	  0.228	  1.290	  4.410	 73.000	 10.900	 36.900
         28.400	 -0.073	  0.207	  1.290	  4.408	 73.000	 10.900	 36.830
         28.467	 -0.068	  0.207	  1.290	  4.408	 73.000	 10.900	 36.710
         28.533	 -0.078	  0.269	  1.290	  4.408	 73.000	 10.900	 36.570
         28.600	 -0.080	  0.166	  1.290	  4.405	 73.000	 10.900	 36.500
         28.667	 -0.076	  0.186	  1.290	  4.405	 73.000	 10.900	 36.450
         28.733	 -0.034	  0.166	  1.290	  4.405	 73.000	 10.900	 36.440
         28.800	 -0.068	  0.207	  1.290	  4.404	 73.000	 10.900	 36.420
         28.867	  0.310	  0.373	  1.290	  4.403	 73.000	 10.900	 36.420
         28.933	 -0.017	  0.249	  1.290	  4.403	 73.000	 10.900	 36.420
         29.000	 -0.049	  0.269	  1.290	  4.400	 73.000	 10.900	 36.420
         29.067	  0.009	  0.166	  1.290	  4.400	 67.000	 10.900	 36.430
         29.133	  0.158	  0.186	  1.290	  4.399	 67.000	 10.900	 36.440
         29.200	  0.054	  0.145	  1.290	  4.398	 67.000	 10.900	 36.440
         29.267	 -0.085	  0.166	  1.290	  4.398	 67.000	 10.900	 36.440
         29.333	 -0.072	  0.186	  1.290	  4.395	 67.000	 10.900	 36.430
         29.400	 -0.075	  0.145	  1.290	  4.395	 67.000	 10.900	 36.390
         29.467	 -0.081	  0.124	  1.290	  4.395	 67.000	 10.900	 36.350
         29.533	 -0.081	  0.145	  1.288	  4.393	 67.000	 10.900	 36.330
         29.600	 -0.077	  0.166	  1.288	  4.391	 67.000	 10.900	 36.320
         29.667	 -0.068	  0.166	  1.288	  4.390	 67.000	 10.900	 36.340
         29.733	 -0.027	  0.186	  1.288	  4.389	 67.000	 10.900	 36.350
         29.800	 -0.093	  0.166	  1.288	  4.388	 67.000	 10.900	 36.360
         29.867	  0.362	  0.477	  1.288	  4.388	 67.000	 10.900	 36.370
         29.933	 -0.067	  0.145	  1.288	  4.385	 67.000	 10.900	 36.370
         30.000	 -0.035	  0.166	  1.288	  4.385	 67.000	 10.900	 36.390
         30.067	  0.060	  0.186	  1.288	  4.383	 64.000	 10.900	 36.410
         30.133	  0.169	  0.145	  1.288	  4.383	 64.000	 10.900	 36.420
         30.200	 -0.056	  0.166	  1.286	  4.380	 64.000	 10.900	 36.430
         30.267	 -0.101	  0.249	  1.285	  4.380	 64.000	 10.900	 36.440
         30.333	 -0.093	  0.186	  1.285	  4.378	 64.000	 10.900	 36.420
         30.400	 -0.108	  0.207	  1.286	  4.378	 64.000	 10.900	 36.390
         30.467	 -0.112	  0.166	  1.285	  4.375	 64.000	 10.900	 36.420
         30.533	 -0.113	  0.186	  1.285	  4.375	 64.000	 10.900	 36.470
         30.600	 -0.100	  0.124	  1.285	  4.374	 64.000	 10.890	 36.560
         30.667	 -0.083	  0.186	  1.285	  4.373	 64.000	 10.900	 36.660
         30.733	 -0.126	  0.228	  1.285	  4.371	 64.000	 10.900	 36.760
         30.800	  0.282	  0.414	  1.285	  4.370	 64.000	 10.900	 36.870
         30.867	 -0.106	  0.166	  1.285	  4.369	 64.000	 10.900	 36.980
         30.933	 -0.063	  0.166	  1.285	  4.368	 64.000	 10.900	 37.090
         31.000	  0.060	  0.186	  1.285	  4.366	 67.000	 10.900	 37.210
         31.067	  0.108	  0.269	  1.285	  4.366	 67.000	 10.900	 37.370
         31.133	 -0.112	  0.186	  1.285	  4.365	 67.000	 10.900	 37.500
         31.200	 -0.125	  0.166	  1.285	  4.363	 67.000	 10.900	 37.610
         31.267	 -0.115	  0.207	  1.285	  4.363	 67.000	 10.900	 37.670
         31.333	 -0.124	  0.166	  1.285	  4.363	 67.000	 10.900	 37.720
         31.400	 -0.088	  0.207	  1.284	  4.360	 67.000	 10.900	 37.800
         31.467	 -0.121	  0.207	  1.283	  4.360	 67.000	 10.900	 37.890
         31.533	  0.211	  0.414	  1.283	  4.358	 67.000	 10.900	 38.000
         31.600	 -0.090	  0.290	  1.283	  4.358	 67.000	 10.900	 38.090
         31.667	 -0.100	  0.166	  1.283	  4.355	 67.000	 10.900	 38.140
         31.733	 -0.031	  0.228	  1.283	  4.355	 80.000	 10.890	 38.210
         31.800	  0.126	  0.186	  1.283	  4.354	 80.000	 10.890	 38.270
         31.867	  0.005	  0.207	  1.283	  4.353	 80.000	 10.900	 38.320
         31.933	 -0.108	  0.186	  1.283	  4.351	 80.000	 10.900	 38.350
         32.000	 -0.104	  0.166	  1.281	  4.350	 80.000	 10.900	 38.350
         32.067	 -0.106	  0.166	  1.280	  4.350	 80.000	 10.890	 38.310
         32.133	 -0.096	  0.186	  1.280	  4.349	 80.000	 10.900	 38.260
         32.200	 -0.091	  0.228	  1.280	  4.348	 80.000	 10.900	 38.230
         32.267	 -0.122	  0.207	  1.280	  4.348	 80.000	 10.890	 38.230
         32.333	  0.271	  0.394	  1.280	  4.348	 80.000	 10.900	 38.230
         32.400	 -0.102	  0.166	  1.280	  4.346	 80.000	 10.900	 38.200
         32.467	 -0.055	  0.207	  1.280	  4.345	 80.000	 10.900	 38.180
         32.533	  0.077	  0.166	  1.280	  4.344	 81.000	 10.900	 38.160
         32.600	  0.099	  0.207	  1.280	  4.343	 81.000	 10.890	 38.160
         32.667	 -0.099	  0.269	  1.280	  4.343	 81.000	 10.890	 38.150
         32.733	 -0.104	  0.186	  1.280	  4.341	 81.000	 10.900	 38.140
         32.800	 -0.092	  0.228	  1.280	  4.340	 81.000	 10.890	 38.070
         32.867	 -0.103	  0.186	  1.280	  4.339	 81.000	 10.890	 38.000
         32.933	 -0.079	  0.249	  1.280	  4.338	 81.000	 10.890	 37.950
         33.000	 -0.075	  0.166	  1.280	  4.338	 81.000	 10.890	 37.890
         33.067	 -0.085	  0.166	  1.280	  4.335	 81.000	 10.890	 37.880
         33.133	  0.286	  0.435	  1.280	  4.335	 81.000	 10.890	 37.860
         33.200	 -0.042	  0.186	  1.280	  4.334	 81.000	 10.890	 37.850
         33.267	 -0.013	  0.228	  1.280	  4.333	 81.000	 10.890	 37.810
         33.333	  0.104	  0.186	  1.280	  4.333	 78.000	 10.890	 37.790
         33.400	  0.114	  0.186	  1.280	  4.331	 78.000	 10.890	 37.780
         33.467	 -0.084	  0.166	  1.280	  4.331	 78.000	 10.890	 37.760
         33.533	 -0.089	  0.166	  1.278	  4.328	 78.000	 10.890	 37.650
         33.600	 -0.078	  0.186	  1.278	  4.328	 78.000	 10.890	 37.640
         33.667	 -0.089	  0.166	  1.278	  4.327	 78.000	 10.890	 37.550
         33.733	 -0.089	  0.207	  1.278	  4.326	 78.000	 10.890	 37.490
         33.800	 -0.085	  0.186	  1.278	  4.326	 78.000	 10.890	 37.460
         33.867	 -0.082	  0.145	  1.278	  4.323	 78.000	 10.890	 37.440
         33.933	 -0.040	  0.186	  1.278	  4.322	 78.000	 10.880	 37.430
         34.000	 -0.081	  0.290	  1.278	  4.321	 78.000	 10.880	 37.390
         34.067	  0.357	  0.456	  1.278	  4.321	 78.000	 10.890	 37.360
         34.133	 -0.071	  0.269	  1.275	  4.318	 78.000	 10.890	 37.370
         34.200	 -0.040	  0.166	  1.278	  4.318	 78.000	 10.890	 37.370
         34.267	  0.035	  0.228	  1.275	  4.317	 64.000	 10.890	 37.360
         34.333	  0.194	  0.228	  1.276	  4.316	 64.000	 10.890	 37.350
         34.400	  0.017	  0.145	  1.275	  4.316	 64.000	 10.890	 37.310
         34.467	 -0.076	  0.228	  1.275	  4.314	 64.000	 10.880	 37.300
         34.533	 -0.064	  0.145	  1.275	  4.313	 64.000	 10.890	 37.280
         34.600	 -0.069	  0.207	  1.275	  4.311	 64.000	 10.880	 37.220
         34.667	 -0.078	  0.166	  1.275	  4.309	 64.000	 10.880	 37.190
         34.733	 -0.078	  0.186	  1.275	  4.308	 64.000	 10.880	 37.160
         34.800	 -0.077	  0.186	  1.275	  4.307	 64.000	 10.880	 37.140
         34.867	 -0.076	  0.228	  1.275	  4.306	 64.000	 10.880	 37.120
         34.933	 -0.069	  0.207	  1.275	  4.304	 64.000	 10.880	 37.090
         35.000	 -0.030	  0.207	  1.275	  4.303	 64.000	 10.880	 37.040
         35.067	 -0.091	  0.207	  1.275	  4.301	 64.000	 10.880	 36.980
         35.133	  0.372	  0.456	  1.275	  4.301	 64.000	 10.880	 36.980
         35.200	 -0.063	  0.145	  1.275	  4.301	 64.000	 10.880	 36.930
         35.267	 -0.031	  0.186	  1.275	  4.299	 64.000	 10.890	 36.880
         35.333	  0.067	  0.145	  1.275	  4.298	 59.000	 10.880	 36.820
         35.400	  0.190	  0.186	  1.275	  4.298	 59.000	 10.880	 36.770
         35.467	 -0.037	  0.145	  1.275	  4.296	 59.000	 10.880	 36.710
         35.533	 -0.084	  0.166	  1.273	  4.294	 59.000	 10.880	 36.660
         35.600	 -0.070	  0.145	  1.273	  4.293	 59.000	 10.880	 36.600
         35.667	 -0.077	  0.207	  1.273	  4.292	 59.000	 10.880	 36.490
         35.733	 -0.081	  0.228	  1.273	  4.291	 59.000	 10.880	 36.430
         35.800	 -0.080	  0.166	  1.273	  4.291	 59.000	 10.890	 36.410
         35.867	 -0.078	  0.207	  1.273	  4.288	 59.000	 10.880	 36.390
         35.933	 -0.070	  0.166	  1.273	  4.288	 59.000	 10.880	 36.410
         36.000	 -0.020	  0.124	  1.273	  4.287	 59.000	 10.880	 36.390
         36.067	 -0.081	  0.207	  1.273	  4.286	 59.000	 10.880	 36.400
         36.133	  0.357	  0.518	  1.273	  4.284	 59.000	 10.880	 36.420
         36.200	 -0.060	  0.166	  1.273	  4.283	 59.000	 10.880	 36.420
         36.267	 -0.033	  0.145	  1.273	  4.282	 59.000	 10.880	 36.430
         36.333	  0.049	  0.145	  1.271	  4.281	 60.000	 10.880	 36.440
         36.400	  0.200	  0.186	  1.273	  4.279	 60.000	 10.880	 36.450
         36.467	 -0.007	  0.186	  1.270	  4.278	 60.000	 10.880	 36.460
         36.533	 -0.089	  0.269	  1.270	  4.278	 60.000	 10.880	 36.460
         36.600	 -0.084	  0.207	  1.270	  4.277	 60.000	 10.880	 36.430
         36.667	 -0.086	  0.186	  1.270	  4.276	 60.000	 10.880	 36.390
         36.733	 -0.092	  0.207	  1.270	  4.276	 60.000	 10.880	 36.370
         36.800	 -0.091	  0.166	  1.270	  4.273	 60.000	 10.880	 36.380
         36.867	 -0.086	  0.186	  1.270	  4.272	 60.000	 10.880	 36.400
         36.933	 -0.040	  0.186	  1.270	  4.269	 60.000	 10.880	 36.480
         37.000	 -0.107	  0.186	  1.270	  4.271	 60.000	 10.880	 36.480
         37.067	  0.313	  0.435	  1.270	  4.269	 60.000	 10.880	 36.550
         37.133	 -0.088	  0.207	  1.270	  4.268	 60.000	 10.880	 36.620
         37.200	 -0.061	  0.166	  1.270	  4.266	 60.000	 10.880	 36.710
         37.267	  0.028	  0.228	  1.270	  4.266	 67.000	 10.880	 36.790
         37.333	  0.179	  0.207	  1.270	  4.266	 67.000	 10.880	 36.890
         37.400	 -0.033	  0.207	  1.270	  4.263	 67.000	 10.880	 36.980
         37.467	 -0.108	  0.207	  1.270	  4.263	 67.000	 10.880	 37.050
         37.533	 -0.094	  0.186	  1.269	  4.261	 67.000	 10.880	 37.110
         37.600	 -0.100	  0.249	  1.270	  4.259	 67.000	 10.880	 37.140
         37.667	 -0.106	  0.186	  1.269	  4.258	 67.000	 10.880	 37.200
         37.733	 -0.051	  0.186	  1.269	  4.258	 67.000	 10.880	 37.290
         37.800	 -0.104	  0.186	  1.268	  4.256	 67.000	 10.880	 37.420
         37.867	  0.277	  0.373	  1.268	  4.256	 67.000	 10.880	 37.540
         37.933	 -0.100	  0.186	  1.268	  4.254	 67.000	 10.880	 37.630
         38.000	 -0.071	  0.207	  1.268	  4.253	 67.000	 10.880	 37.770
         38.067	  0.001	  0.207	  1.268	  4.251	 75.000	 10.880	 37.890
         38.133	  0.165	  0.228	  1.268	  4.251	 75.000	 10.880	 38.020
         38.200	  0.019	  0.186	  1.268	  4.251	 75.000	 10.880	 38.120
         38.267	 -0.100	  0.145	  1.268	  4.248	 75.000	 10.880	 38.220
         38.333	 -0.085	  0.186	  1.265	  4.248	 75.000	 10.880	 38.290
         38.400	 -0.088	  0.207	  1.265	  4.246	 75.000	 10.880	 38.300
         38.467	 -0.045	  0.186	  1.265	  4.246	 75.000	 10.880	 38.320
         38.533	 -0.101	  0.186	  1.265	  4.244	 75.000	 10.880	 38.340
         38.600	  0.241	  0.373	  1.265	  4.244	 75.000	 10.880	 38.360
         38.667	 -0.065	  0.249	  1.265	  4.242	 75.000	 10.880	 38.350
         38.733	 -0.075	  0.145	  1.265	  4.241	 75.000	 10.880	 38.300
         38.800	 -0.010	  0.228	  1.265	  4.239	 83.000	 10.880	 38.270
         38.867	  0.150	  0.207	  1.265	  4.239	 83.000	 10.880	 38.250
         38.933	  0.032	  0.145	  1.265	  4.239	 83.000	 10.880	 38.230
         39.000	 -0.097	  0.166	  1.265	  4.236	 83.000	 10.880	 38.210
         39.067	 -0.083	  0.186	  1.265	  4.235	 83.000	 10.880	 38.170
         39.133	 -0.084	  0.124	  1.265	  4.234	 83.000	 10.880	 38.070
         39.200	 -0.068	  0.166	  1.265	  4.232	 83.000	 10.880	 37.990
         39.267	 -0.054	  0.166	  1.265	  4.231	 83.000	 10.880	 37.910
         39.333	 -0.117	  0.186	  1.265	  4.231	 83.000	 10.880	 37.860
         39.400	  0.329	  0.373	  1.265	  4.229	 83.000	 10.880	 37.830
         39.467	 -0.082	  0.145	  1.265	  4.229	 83.000	 10.880	 37.780
         39.533	 -0.040	  0.166	  1.265	  4.226	 83.000	 10.880	 37.730
         39.600	  0.071	  0.166	  1.265	  4.226	 80.000	 10.880	 37.700
         39.667	  0.160	  0.186	  1.265	  4.225	 80.000	 10.880	 37.670
         39.733	 -0.058	  0.228	  1.263	  4.224	 80.000	 10.880	 37.620
         39.800	 -0.081	  0.166	  1.263	  4.221	 80.000	 10.880	 37.590
         39.867	 -0.069	  0.166	  1.263	  4.221	 80.000	 10.880	 37.510
         39.933	 -0.079	  0.207	  1.263	  4.220	 80.000	 10.880	 37.380
         40.000	 -0.082	  0.166	  1.263	  4.219	 80.000	 10.880	 37.300
         40.067	 -0.077	  0.166	  1.263	  4.219	 80.000	 10.880	 37.230
         40.133	 -0.015	  0.186	  1.263	  4.216	 80.000	 10.880	 37.200
         40.200	 -0.085	  0.228	  1.263	  4.216	 80.000	 10.880	 37.170
         40.267	  0.351	  0.477	  1.263	  4.216	 80.000	 10.880	 37.120
         40.333	 -0.077	  0.186	  1.263	  4.215	 80.000	 10.880	 37.060
         40.400	 -0.046	  0.166	  1.263	  4.214	 80.000	 10.880	 37.010
         40.467	  0.024	  0.186	  1.261	  4.214	 69.000	 10.880	 36.960
         40.533	  0.185	  0.207	  1.260	  4.212	 69.000	 10.880	 36.900
         40.600	  0.029	  0.228	  1.260	  4.211	 69.000	 10.880	 36.870
         40.667	 -0.074	  0.145	  1.260	  4.211	 69.000	 10.880	 36.820
         40.733	 -0.058	  0.166	  1.260	  4.211	 69.000	 10.880	 36.750
         40.800	 -0.063	  0.145	  1.260	  4.210	 69.000	 10.880	 36.630
         40.867	 -0.068	  0.145	  1.260	  4.209	 69.000	 10.880	 36.540
         40.933	 -0.065	  0.186	  1.260	  4.209	 69.000	 10.880	 36.490
         41.000	 -0.060	  0.207	  1.260	  4.206	 69.000	 10.880	 36.460
         41.067	 -0.051	  0.249	  1.260	  4.206	 69.000	 10.880	 36.460
         41.133	  0.000	  0.207	  1.260	  4.204	 69.000	 10.880	 36.450
         41.200	 -0.063	  0.249	  1.260	  4.204	 69.000	 10.880	 36.440
         41.267	  0.378	  0.497	  1.260	  4.204	 69.000	 10.880	 36.440
         41.333	 -0.042	  0.249	  1.260	  4.204	 69.000	 10.880	 36.450
         41.400	 -0.016	  0.186	  1.260	  4.204	 69.000	 10.880	 36.460
         41.467	  0.065	  0.166	  1.260	  4.204	 69.000	 10.880	 36.470
