   Elapsed time	    ECG	    EMG	oot GSR	and GSR	     HR	 marker	   RESP
         22.065	  0.228	  0.145	  4.598	  7.136	 70.000	 10.120	 36.890
         22.129	  0.006	  0.124	  4.593	  7.131	 70.000	 10.120	 36.880
         22.194	 -0.022	  0.104	  4.590	  7.126	 70.000	 10.110	 36.860
         22.258	  0.003	  0.166	  4.585	  7.118	 70.000	 10.120	 36.780
         22.323	  0.000	  0.145	  4.583	  7.113	 70.000	 10.120	 36.680
         22.387	  0.000	  0.186	  4.576	  7.108	 70.000	 10.110	 36.560
         22.452	  0.021	  0.145	  4.570	  7.103	 70.000	 10.120	 36.460
         22.516	  0.049	  0.166	  4.565	  7.098	 70.000	 10.120	 36.380
         22.581	  0.006	  0.186	  4.559	  7.093	 70.000	 10.110	 36.310
         22.645	  0.458	  0.539	  4.555	  7.088	 70.000	 10.120	 36.240
         22.710	  0.085	  0.124	  4.550	  7.083	 70.000	 10.120	 36.160
         22.774	  0.115	  0.145	  4.545	  7.078	 70.000	 10.110	 36.070
         22.839	  0.240	  0.124	  4.539	  7.073	 70.000	 10.120	 36.010
         22.903	  0.273	  0.124	  4.535	  7.069	 70.000	 10.120	 35.950
         22.968	  0.071	  0.104	  4.530	  7.064	 70.000	 10.120	 35.900
         23.032	  0.063	  0.145	  4.523	  7.054	 70.000	 10.120	 35.790
         23.097	  0.073	  0.124	  4.523	  7.054	 70.000	 10.120	 35.770
         23.161	  0.060	  0.145	  4.520	  7.049	 70.000	 10.120	 35.710
         23.226	  0.047	  0.083	  4.517	  7.044	 70.000	 10.120	 35.660
         23.290	  0.045	  0.124	  4.511	  7.041	 70.000	 10.120	 35.640
         23.355	  0.045	  0.145	  4.507	  7.036	 70.000	 10.120	 35.630
         23.419	  0.043	  0.083	  4.503	  7.031	 70.000	 10.120	 35.620
         23.484	  0.045	  0.145	  4.501	  7.026	 70.000	 10.120	 35.620
         23.548	  0.085	  0.104	  4.496	  7.024	 70.000	 10.120	 35.620
         23.613	  0.020	  0.145	  4.492	  7.019	 70.000	 10.120	 35.610
         23.677	  0.476	  0.580	  4.488	  7.014	 72.000	 10.120	 35.600
         23.742	  0.037	  0.145	  4.486	  7.009	 72.000	 10.120	 35.610
         23.806	  0.065	  0.145	  4.482	  7.004	 72.000	 10.120	 35.600
         23.871	  0.172	  0.104	  4.478	  7.000	 72.000	 10.120	 35.600
         23.935	  0.294	  0.145	  4.476	  6.995	 72.000	 10.120	 35.600
         24.000	  0.071	  0.166	  4.472	  6.991	 72.000	 10.130	 35.600
         24.065	  0.033	  0.166	  4.468	  6.986	 72.000	 10.130	 35.590
         24.129	  0.036	  0.124	  4.463	  6.981	 72.000	 10.120	 35.600
         24.194	  0.020	  0.124	  4.458	  6.978	 72.000	 10.130	 35.600
         24.258	  0.004	  0.145	  4.456	  6.976	 72.000	 10.130	 35.590
         24.323	  0.000	  0.083	  4.451	  6.973	 72.000	 10.130	 35.590
         24.387	 -0.003	  0.083	  4.448	  6.973	 72.000	 10.130	 35.590
         24.452	 -0.006	  0.104	  4.443	  6.973	 72.000	 10.120	 35.580
         24.516	  0.034	  0.145	  4.441	  6.974	 72.000	 10.120	 35.580
         24.581	 -0.013	  0.145	  4.438	  6.977	 72.000	 10.120	 35.580
         24.645	  0.405	  0.539	  4.435	  6.980	 72.000	 10.130	 35.580
         24.710	 -0.015	  0.186	  4.431	  6.986	 72.000	 10.130	 35.580
         24.774	  0.004	  0.124	  4.428	  6.992	 72.000	 10.130	 35.580
         24.839	  0.094	  0.145	  4.426	  7.000	 72.000	 10.110	 35.560
         24.903	  0.247	  0.166	  4.423	  7.006	 72.000	 10.100	 35.560
         24.968	  0.048	  0.145	  4.421	  7.014	 72.000	 10.100	 35.570
         25.032	 -0.023	  0.166	  4.419	  7.021	 72.000	 10.100	 35.560
         25.097	 -0.017	  0.124	  4.418	  7.029	 72.000	 10.100	 35.570
         25.161	 -0.029	  0.145	  4.415	  7.035	 72.000	 10.100	 35.590
         25.226	 -0.046	  0.166	  4.411	  7.041	 72.000	 10.100	 35.580
         25.290	 -0.056	  0.145	  4.410	  7.045	 72.000	 10.100	 35.580
         25.355	 -0.063	  0.166	  4.406	  7.047	 72.000	 10.100	 35.580
         25.419	 -0.075	  0.145	  4.405	  7.054	 72.000	 10.100	 35.550
         25.484	 -0.040	  0.186	  4.403	  7.055	 72.000	 10.100	 35.540
         25.548	 -0.108	  0.186	  4.400	  7.055	 72.000	 10.100	 35.530
         25.613	  0.294	  0.559	  4.399	  7.055	 72.000	 10.100	 35.520
         25.677	 -0.119	  0.228	  4.396	  7.055	 72.000	 10.100	 35.530
         25.742	 -0.095	  0.166	  4.394	  7.054	 72.000	 10.100	 35.560
         25.806	  0.096	  0.166	  4.393	  7.053	 62.000	 10.100	 35.620
         25.871	  0.114	  0.186	  4.390	  7.049	 62.000	 10.100	 35.710
         25.935	 -0.075	  0.186	  4.388	  7.046	 62.000	 10.100	 35.800
         26.000	 -0.133	  0.145	  4.385	  7.043	 62.000	 10.100	 35.910
         26.065	 -0.124	  0.145	  4.384	  7.039	 62.000	 10.100	 36.000
         26.129	 -0.129	  0.145	  4.379	  7.031	 62.000	 10.100	 36.160
         26.194	 -0.104	  0.166	  4.378	  7.030	 62.000	 10.100	 36.160
         26.258	 -0.134	  0.124	  4.375	  7.024	 62.000	 10.100	 36.250
         26.323	  0.132	  0.414	  4.373	  7.021	 62.000	 10.100	 36.330
         26.387	 -0.058	  0.331	  4.369	  7.014	 62.000	 10.100	 36.390
         26.452	 -0.122	  0.124	  4.366	  7.009	 62.000	 10.100	 36.430
         26.516	 -0.054	  0.166	  4.364	  7.001	 81.000	 10.100	 36.460
         26.581	  0.126	  0.166	  4.361	  6.996	 81.000	 10.100	 36.490
         26.645	  0.004	  0.124	  4.358	  6.989	 81.000	 10.100	 36.490
         26.710	 -0.121	  0.124	  4.355	  6.984	 81.000	 10.100	 36.520
         26.774	 -0.111	  0.124	  4.354	  6.978	 81.000	 10.100	 36.510
         26.839	 -0.104	  0.124	  4.350	  6.969	 81.000	 10.100	 36.460
         26.903	 -0.111	  0.124	  4.348	  6.964	 81.000	 10.100	 36.370
         26.968	 -0.066	  0.145	  4.344	  6.957	 81.000	 10.100	 36.300
         27.032	 -0.112	  0.145	  4.341	  6.952	 81.000	 10.100	 36.250
         27.097	  0.310	  0.622	  4.338	  6.945	 81.000	 10.100	 36.210
         27.161	 -0.099	  0.249	  4.334	  6.939	 81.000	 10.080	 36.150
         27.226	 -0.061	  0.124	  4.332	  6.934	 81.000	 10.100	 36.100
         27.290	  0.042	  0.124	  4.329	  6.927	 79.000	 10.100	 36.050
         27.355	  0.207	  0.166	  4.326	  6.922	 79.000	 10.080	 36.010
         27.419	  0.010	  0.145	  4.323	  6.915	 79.000	 10.080	 35.960
         27.484	 -0.049	  0.166	  4.319	  6.909	 79.000	 10.080	 35.930
         27.548	 -0.037	  0.124	  4.317	  6.903	 79.000	 10.080	 35.870
         27.613	 -0.044	  0.124	  4.313	  6.897	 79.000	 10.080	 35.780
         27.677	 -0.051	  0.145	  4.309	  6.892	 79.000	 10.080	 35.710
         27.742	 -0.053	  0.124	  4.307	  6.885	 79.000	 10.080	 35.670
         27.806	 -0.013	  0.145	  4.303	  6.881	 79.000	 10.080	 35.650
         27.871	 -0.067	  0.166	  4.301	  6.875	 79.000	 10.080	 35.640
         27.935	  0.368	  0.414	  4.298	  6.870	 79.000	 10.080	 35.640
         28.000	 -0.055	  0.166	  4.294	  6.865	 79.000	 10.080	 35.640
         28.065	 -0.033	  0.186	  4.292	  6.860	 79.000	 10.080	 35.630
         28.129	  0.077	  0.124	  4.287	  6.852	 72.000	 10.080	 35.610
         28.194	  0.209	  0.166	  4.284	  6.847	 72.000	 10.080	 35.620
         28.258	 -0.008	  0.166	  4.282	  6.842	 72.000	 10.080	 35.620
         28.323	 -0.052	  0.104	  4.279	  6.837	 72.000	 10.080	 35.610
         28.387	 -0.043	  0.145	  4.276	  6.832	 72.000	 10.100	 35.610
         28.452	 -0.057	  0.104	  4.273	  6.828	 72.000	 10.080	 35.630
         28.516	 -0.071	  0.124	  4.269	  6.824	 72.000	 10.080	 35.600
         28.581	 -0.074	  0.124	  4.267	  6.820	 72.000	 10.080	 35.590
         28.645	 -0.076	  0.145	  4.263	  6.815	 72.000	 10.100	 35.580
         28.710	 -0.070	  0.145	  4.261	  6.810	 72.000	 10.100	 35.580
         28.774	 -0.036	  0.186	  4.257	  6.805	 72.000	 10.100	 35.580
         28.839	 -0.105	  0.166	  4.254	  6.801	 72.000	 10.100	 35.580
         28.903	  0.363	  0.456	  4.251	  6.797	 72.000	 10.100	 35.580
         28.968	 -0.082	  0.166	  4.247	  6.793	 72.000	 10.100	 35.560
         29.032	 -0.045	  0.124	  4.244	  6.788	 72.000	 10.080	 35.580
         29.097	  0.071	  0.124	  4.241	  6.783	 62.000	 10.080	 35.570
         29.161	  0.171	  0.145	  4.239	  6.778	 62.000	 10.080	 35.560
         29.226	 -0.049	  0.166	  4.236	  6.775	 62.000	 10.100	 35.570
         29.290	 -0.079	  0.145	  4.232	  6.770	 62.000	 10.100	 35.570
         29.355	 -0.075	  0.145	  4.230	  6.767	 62.000	 10.080	 35.570
         29.419	 -0.094	  0.186	  4.226	  6.763	 62.000	 10.080	 35.580
         29.484	 -0.111	  0.145	  4.222	  6.758	 62.000	 10.080	 35.570
         29.548	 -0.118	  0.124	  4.219	  6.755	 62.000	 10.080	 35.560
         29.613	 -0.128	  0.228	  4.215	  6.750	 62.000	 10.100	 35.550
         29.677	 -0.095	  0.145	  4.211	  6.747	 62.000	 10.100	 35.540
         29.742	 -0.141	  0.166	  4.209	  6.743	 62.000	 10.110	 35.540
         29.806	  0.254	  0.435	  4.205	  6.740	 62.000	 10.100	 35.540
         29.871	 -0.154	  0.269	  4.202	  6.735	 62.000	 10.100	 35.570
         29.935	 -0.132	  0.166	  4.200	  6.730	 62.000	 10.100	 35.620
         30.000	 -0.059	  0.145	  4.197	  6.725	 64.000	 10.100	 35.690
         30.065	  0.114	  0.145	  4.194	  6.723	 64.000	 10.100	 35.760
         30.129	 -0.036	  0.166	  4.191	  6.719	 64.000	 10.100	 35.840
         30.194	 -0.149	  0.166	  4.187	  6.716	 64.000	 10.100	 35.930
         30.258	 -0.141	  0.124	  4.185	  6.712	 64.000	 10.100	 36.020
         30.323	 -0.136	  0.186	  4.181	  6.708	 64.000	 10.080	 36.080
         30.387	 -0.121	  0.145	  4.177	  6.705	 64.000	 10.080	 36.140
         30.452	 -0.123	  0.145	  4.175	  6.701	 64.000	 10.080	 36.220
         30.516	 -0.171	  0.124	  4.170	  6.697	 64.000	 10.080	 36.300
         30.581	  0.225	  0.539	  4.167	  6.693	 64.000	 10.080	 36.380
         30.645	 -0.151	  0.186	  4.164	  6.691	 64.000	 10.080	 36.430
         30.710	 -0.112	  0.228	  4.157	  6.683	 64.000	 10.080	 36.480
         30.774	  0.006	  0.145	  4.157	  6.683	 79.000	 10.080	 36.490
         30.839	  0.116	  0.145	  4.154	  6.680	 79.000	 10.080	 36.490
         30.903	 -0.106	  0.166	  4.152	  6.677	 79.000	 10.080	 36.520
         30.968	 -0.136	  0.186	  4.148	  6.673	 79.000	 10.080	 36.520
         31.032	 -0.118	  0.145	  4.144	  6.670	 79.000	 10.080	 36.520
         31.097	 -0.126	  0.166	  4.142	  6.666	 79.000	 10.080	 36.480
         31.161	 -0.125	  0.145	  4.142	  6.661	 79.000	 10.080	 36.450
         31.226	 -0.077	  0.186	  4.138	  6.658	 79.000	 10.080	 36.420
         31.290	 -0.131	  0.145	  4.135	  6.656	 79.000	 10.080	 36.380
         31.355	  0.299	  0.518	  4.132	  6.652	 79.000	 10.080	 36.350
         31.419	 -0.100	  0.186	  4.128	  6.648	 79.000	 10.080	 36.290
         31.484	 -0.058	  0.145	  4.125	  6.645	 79.000	 10.100	 36.230
         31.548	  0.060	  0.166	  4.123	  6.642	 77.000	 10.080	 36.170
         31.613	  0.182	  0.249	  4.122	  6.638	 77.000	 10.080	 36.090
         31.677	 -0.032	  0.166	  4.119	  6.635	 77.000	 10.080	 36.030
         31.742	 -0.067	  0.166	  4.118	  6.631	 77.000	 10.070	 35.960
         31.806	 -0.051	  0.166	  4.117	  6.626	 77.000	 10.070	 35.890
         31.871	 -0.062	  0.145	  4.113	  6.624	 77.000	 10.080	 35.800
         31.935	 -0.071	  0.124	  4.110	  6.619	 77.000	 10.080	 35.720
         32.000	 -0.068	  0.186	  4.107	  6.616	 77.000	 10.080	 35.680
         32.065	 -0.073	  0.145	  4.103	  6.613	 77.000	 10.080	 35.660
         32.129	 -0.030	  0.186	  4.100	  6.609	 77.000	 10.080	 35.650
         32.194	 -0.071	  0.186	  4.095	  6.605	 77.000	 10.080	 35.640
         32.258	  0.354	  0.435	  4.093	  6.601	 77.000	 10.080	 35.640
         32.323	 -0.071	  0.207	  4.090	  6.599	 77.000	 10.080	 35.640
         32.387	 -0.048	  0.186	  4.088	  6.595	 77.000	 10.080	 35.640
         32.452	  0.031	  0.145	  4.085	  6.591	 65.000	 10.080	 35.640
         32.516	  0.194	  0.207	  4.083	  6.589	 65.000	 10.080	 35.640
         32.581	  0.020	  0.124	  4.080	  6.584	 65.000	 10.080	 35.640
         32.645	 -0.068	  0.145	  4.078	  6.580	 65.000	 10.080	 35.630
         32.710	 -0.062	  0.104	  4.075	  6.576	 65.000	 10.080	 35.610
         32.774	 -0.073	  0.145	  4.073	  6.574	 65.000	 10.080	 35.630
         32.839	 -0.084	  0.145	  4.069	  6.570	 65.000	 10.080	 35.610
         32.903	 -0.087	  0.166	  4.066	  6.566	 65.000	 10.080	 35.590
         32.968	 -0.092	  0.186	  4.062	  6.563	 65.000	 10.080	 35.590
         33.032	 -0.089	  0.166	  4.058	  6.560	 65.000	 10.080	 35.590
         33.097	 -0.088	  0.207	  4.056	  6.556	 65.000	 10.080	 35.590
         33.161	 -0.045	  0.186	  4.055	  6.554	 65.000	 10.080	 35.580
         33.226	 -0.100	  0.166	  4.051	  6.550	 65.000	 10.080	 35.580
         33.290	  0.333	  0.539	  4.048	  6.548	 65.000	 10.080	 35.580
         33.355	 -0.091	  0.145	  4.046	  6.544	 65.000	 10.080	 35.580
         33.419	 -0.066	  0.145	  4.042	  6.541	 65.000	 10.080	 35.580
         33.484	  0.033	  0.186	  4.040	  6.538	 59.000	 10.080	 35.580
         33.548	  0.167	  0.145	  4.037	  6.536	 59.000	 10.080	 35.570
         33.613	 -0.056	  0.228	  4.035	  6.532	 59.000	 10.080	 35.580
         33.677	 -0.119	  0.186	  4.033	  6.529	 59.000	 10.080	 35.550
         33.742	 -0.122	  0.228	  4.031	  6.527	 59.000	 10.080	 35.550
         33.806	 -0.141	  0.166	  4.028	  6.524	 59.000	 10.080	 35.560
         33.871	 -0.156	  0.186	  4.026	  6.519	 59.000	 10.080	 35.550
         33.935	 -0.163	  0.207	  4.021	  6.517	 59.000	 10.080	 35.550
         34.000	 -0.148	  0.166	  4.020	  6.514	 59.000	 10.080	 35.610
         34.065	 -0.127	  0.228	  4.017	  6.512	 59.000	 10.080	 35.710
         34.129	 -0.185	  0.186	  4.015	  6.508	 59.000	 10.080	 35.800
         34.194	  0.231	  0.518	  4.012	  6.506	 59.000	 10.080	 35.910
         34.258	 -0.149	  0.166	  4.010	  6.502	 59.000	 10.080	 36.030
         34.323	 -0.099	  0.207	  4.008	  6.498	 59.000	 10.080	 36.150
         34.387	  0.041	  0.207	  4.006	  6.494	 67.000	 10.080	 36.260
         34.452	  0.116	  0.207	  4.003	  6.492	 67.000	 10.080	 36.340
         34.516	 -0.108	  0.166	  4.001	  6.487	 67.000	 10.070	 36.420
         34.581	 -0.133	  0.166	  3.997	  6.484	 67.000	 10.080	 36.500
         34.645	 -0.128	  0.166	  3.995	  6.482	 67.000	 10.070	 36.550
         34.710	 -0.127	  0.145	  3.992	  6.478	 67.000	 10.070	 36.570
         34.774	 -0.120	  0.186	  3.988	  6.476	 67.000	 10.070	 36.590
         34.839	 -0.185	  0.186	  3.985	  6.472	 67.000	 10.070	 36.620
         34.903	  0.229	  0.435	  3.981	  6.471	 67.000	 10.070	 36.630
         34.968	 -0.159	  0.186	  3.979	  6.468	 67.000	 10.070	 36.650
         35.032	 -0.116	  0.207	  3.976	  6.468	 67.000	 10.080	 36.660
         35.097	  0.019	  0.207	  3.974	  6.468	 83.000	 10.080	 36.680
         35.161	  0.084	  0.186	  3.971	  6.466	 83.000	 10.070	 36.670
         35.226	 -0.139	  0.145	  3.968	  6.466	 83.000	 10.070	 36.680
         35.290	 -0.154	  0.166	  3.965	  6.466	 83.000	 10.080	 36.660
         35.355	 -0.140	  0.186	  3.963	  6.464	 83.000	 10.070	 36.630
         35.419	 -0.154	  0.166	  3.960	  6.463	 83.000	 10.070	 36.560
         35.484	 -0.154	  0.166	  3.956	  6.462	 83.000	 10.070	 36.490
         35.548	 -0.112	  0.166	  3.954	  6.461	 83.000	 10.070	 36.430
         35.613	 -0.145	  0.166	  3.951	  6.461	 83.000	 10.070	 36.390
         35.677	  0.207	  0.497	  3.949	  6.461	 83.000	 10.070	 36.340
         35.742	 -0.091	  0.394	  3.946	  6.458	 83.000	 10.070	 36.290
         35.806	 -0.123	  0.186	  3.944	  6.457	 83.000	 10.070	 36.240
         35.871	 -0.052	  0.166	  3.941	  6.456	 74.000	 10.070	 36.180
         35.935	  0.126	  0.145	  3.939	  6.453	 74.000	 10.070	 36.130
         36.000	  0.011	  0.166	  3.936	  6.453	 74.000	 10.070	 36.070
         36.065	 -0.118	  0.166	  3.934	  6.452	 74.000	 10.070	 36.010
         36.129	 -0.107	  0.145	  3.933	  6.451	 74.000	 10.070	 35.960
         36.194	 -0.107	  0.145	  3.930	  6.449	 74.000	 10.070	 35.860
         36.258	 -0.121	  0.145	  3.928	  6.446	 74.000	 10.070	 35.780
         36.323	 -0.120	  0.166	  3.925	  6.445	 74.000	 10.070	 35.720
         36.387	 -0.122	  0.186	  3.921	  6.441	 74.000	 10.070	 35.690
         36.452	 -0.119	  0.145	  3.916	  6.441	 74.000	 10.070	 35.660
         36.516	 -0.115	  0.186	  3.913	  6.440	 74.000	 10.070	 35.660
         36.581	 -0.067	  0.186	  3.911	  6.436	 74.000	 10.070	 35.660
         36.645	 -0.107	  0.124	  3.909	  6.435	 74.000	 10.070	 35.660
         36.710	  0.316	  0.456	  3.906	  6.431	 74.000	 10.070	 35.650
         36.774	 -0.100	  0.207	  3.904	  6.427	 74.000	 10.070	 35.650
         36.839	 -0.080	  0.145	  3.900	  6.425	 74.000	 10.070	 35.650
         36.903	 -0.004	  0.145	  3.898	  6.422	 58.000	 10.070	 35.640
         36.968	  0.170	  0.166	  3.895	  6.417	 58.000	 10.070	 35.640
         37.032	  0.031	  0.145	  3.894	  6.414	 58.000	 10.070	 35.640
         37.097	 -0.080	  0.207	  3.891	  6.410	 58.000	 10.070	 35.640
         37.161	 -0.073	  0.166	  3.888	  6.406	 58.000	 10.070	 35.640
         37.226	 -0.077	  0.166	  3.886	  6.402	 58.000	 10.070	 35.650
         37.290	 -0.093	  0.207	  3.884	  6.400	 58.000	 10.070	 35.630
         37.355	 -0.096	  0.207	  3.882	  6.397	 58.000	 10.070	 35.610
         37.419	 -0.091	  0.166	  3.877	  6.392	 58.000	 10.070	 35.610
         37.484	 -0.091	  0.186	  3.874	  6.390	 58.000	 10.070	 35.600
         37.548	 -0.089	  0.104	  3.869	  6.387	 58.000	 10.070	 35.600
         37.613	 -0.075	  0.228	  3.866	  6.385	 58.000	 10.070	 35.600
         37.677	 -0.095	  0.124	  3.862	  6.381	 58.000	 10.070	 35.600
         37.742	 -0.020	  0.207	  3.861	  6.379	 58.000	 10.070	 35.600
         37.806	  0.356	  0.559	  3.857	  6.375	 58.000	 10.070	 35.600
         37.871	 -0.079	  0.145	  3.854	  6.372	 58.000	 10.070	 35.600
         37.935	 -0.040	  0.124	  3.852	  6.370	 58.000	 10.070	 35.600
         38.000	  0.079	  0.166	  3.847	  6.365	 55.000	 10.070	 35.600
         38.065	  0.190	  0.166	  3.846	  6.365	 55.000	 10.070	 35.600
         38.129	 -0.032	  0.145	  3.843	  6.364	 55.000	 10.070	 35.600
         38.194	 -0.068	  0.104	  3.841	  6.360	 55.000	 10.070	 35.590
         38.258	 -0.063	  0.104	  3.838	  6.357	 55.000	 10.070	 35.600
         38.323	 -0.077	  0.124	  3.836	  6.353	 55.000	 10.070	 35.610
         38.387	 -0.090	  0.207	  3.832	  6.352	 55.000	 10.070	 35.600
         38.452	 -0.096	  0.145	  3.829	  6.349	 55.000	 10.070	 35.600
         38.516	 -0.100	  0.145	  3.826	  6.348	 55.000	 10.070	 35.590
         38.581	 -0.103	  0.186	  3.824	  6.343	 55.000	 10.070	 35.580
         38.645	 -0.100	  0.145	  3.823	  6.340	 55.000	 10.070	 35.580
         38.710	 -0.061	  0.145	  3.821	  6.338	 55.000	 10.070	 35.580
         38.774	 -0.126	  0.207	  3.817	  6.334	 55.000	 10.070	 35.590
         38.839	  0.282	  0.559	  3.813	  6.330	 55.000	 10.070	 35.620
         38.903	 -0.113	  0.145	  3.811	  6.328	 55.000	 10.070	 35.680
         38.968	 -0.078	  0.166	  3.809	  6.324	 55.000	 10.070	 35.750
         39.032	  0.031	  0.207	  3.808	  6.322	 57.000	 10.070	 35.820
         39.097	  0.182	  0.166	  3.806	  6.318	 57.000	 10.070	 35.910
         39.161	 -0.038	  0.166	  3.803	  6.314	 57.000	 10.070	 36.010
         39.226	 -0.097	  0.166	  3.801	  6.310	 57.000	 10.060	 36.080
         39.290	 -0.092	  0.145	  3.800	  6.308	 57.000	 10.070	 36.150
         39.355	 -0.098	  0.145	  3.797	  6.305	 57.000	 10.070	 36.180
         39.419	 -0.109	  0.124	  3.795	  6.303	 57.000	 10.070	 36.220
         39.484	 -0.067	  0.145	  3.791	  6.299	 57.000	 10.070	 36.270
         39.548	 -0.113	  0.145	  3.789	  6.297	 57.000	 10.060	 36.320
         39.613	  0.248	  0.456	  3.786	  6.293	 57.000	 10.060	 36.370
         39.677	 -0.113	  0.269	  3.782	  6.290	 57.000	 10.060	 36.400
         39.742	 -0.093	  0.145	  3.781	  6.289	 57.000	 10.060	 36.420
         39.806	 -0.020	  0.166	  3.777	  6.287	 75.000	 10.060	 36.440
         39.871	  0.165	  0.166	  3.776	  6.285	 75.000	 10.060	 36.440
         39.935	  0.025	  0.186	  3.772	  6.283	 75.000	 10.060	 36.460
         40.000	 -0.103	  0.124	  3.770	  6.279	 75.000	 10.060	 36.460
         40.065	 -0.090	  0.207	  3.769	  6.275	 75.000	 10.060	 36.440
         40.129	 -0.091	  0.145	  3.766	  6.273	 75.000	 10.060	 36.390
